Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent
4251,2023-12-12,Same Day,Corporate,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10000988,840,890,7,3
4252,2023-07-18,Same Day,Consumer,United States,Lakeland,Florida,33801,South,Technology,Phones,TEC-PH-10004897,50,60,7,5
4253,2022-07-05,Same Day,Consumer,United States,Lakeland,Florida,33801,South,Office Supplies,Art,OFF-AR-10002656,10,10,2,4
4254,2023-11-06,Same Day,Consumer,United States,Lakeland,Florida,33801,South,Technology,Phones,TEC-PH-10004924,10,10,2,3
4255,2022-08-09,First Class,Consumer,United States,Freeport,Illinois,61032,Central,Office Supplies,Paper,OFF-PA-10003127,50,60,3,3
4256,2023-10-31,First Class,Consumer,United States,Freeport,Illinois,61032,Central,Office Supplies,Binders,OFF-BI-10000778,80,100,4,2
4257,2023-11-16,First Class,Consumer,United States,Freeport,Illinois,61032,Central,Furniture,Furnishings,FUR-FU-10001424,10,10,3,5
4258,2023-05-16,Standard Class,Corporate,United States,Medford,Oregon,97504,West,Office Supplies,Binders,OFF-BI-10000962,10,10,2,4
4259,2023-10-16,First Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10002880,170,200,2,2
4260,2022-12-24,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10004386,40,50,2,4
4261,2022-03-10,Second Class,Corporate,United States,Fairfield,Connecticut,6824,East,Office Supplies,Labels,OFF-LA-10001045,10,10,5,4
4262,2023-10-12,Standard Class,Consumer,United States,Moorhead,Minnesota,56560,Central,Technology,Accessories,TEC-AC-10002006,50,60,4,2
4263,2023-08-08,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Appliances,OFF-AP-10001242,70,80,1,4
4264,2023-04-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10000216,10,10,3,4
4265,2023-12-29,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Tables,FUR-TA-10002774,720,860,8,3
4266,2023-06-28,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10004364,0,0,3,3
4267,2023-07-05,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Bookcases,FUR-BO-10000780,830,960,7,4
4268,2022-02-02,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10001989,10,10,3,2
4269,2023-12-13,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Accessories,TEC-AC-10004001,150,170,5,4
4270,2022-08-09,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Tables,FUR-TA-10000688,700,870,4,2
4271,2023-01-28,Standard Class,Corporate,United States,Jackson,Tennessee,38301,South,Furniture,Furnishings,FUR-FU-10003930,570,690,11,3
4272,2023-03-22,Second Class,Corporate,United States,Baltimore,Maryland,21215,East,Furniture,Furnishings,FUR-FU-10000965,170,210,4,5
4273,2022-06-09,Same Day,Consumer,United States,Murray,Utah,84107,West,Technology,Phones,TEC-PH-10004071,60,70,9,4
4274,2022-11-21,Same Day,Consumer,United States,Murray,Utah,84107,West,Office Supplies,Art,OFF-AR-10001044,20,30,1,4
4275,2023-08-17,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004140,0,0,1,3
4276,2023-10-05,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10002684,40,50,2,5
4277,2023-08-18,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10000046,270,320,2,3
4278,2023-01-03,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Technology,Machines,TEC-MA-10001047,7640,9100,7,3
4279,2022-01-01,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Furniture,Furnishings,FUR-FU-10000550,10,10,2,3
4280,2022-12-30,Standard Class,Corporate,United States,Lakewood,New Jersey,8701,East,Office Supplies,Binders,OFF-BI-10002432,20,30,5,4
4281,2023-10-13,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10004470,10,10,2,2
4282,2022-04-05,Standard Class,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10001797,70,70,2,3
4283,2022-11-30,First Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Labels,OFF-LA-10003720,0,0,1,4
4284,2022-11-12,First Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,OFF-BI-10004600,960,1100,3,5
4285,2022-02-24,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Furniture,Bookcases,FUR-BO-10003965,240,250,2,4
4286,2023-01-01,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Office Supplies,Labels,OFF-LA-10000240,10,10,2,4
4287,2023-05-13,Second Class,Corporate,United States,Port Arthur,Texas,77642,Central,Technology,Copiers,TEC-CO-10001571,390,440,1,5
4288,2022-01-15,Standard Class,Home Office,United States,Nashville,Tennessee,37211,South,Office Supplies,Storage,OFF-ST-10000736,50,60,1,3
4289,2023-10-18,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10002082,30,30,5,3
4290,2023-12-24,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10002250,10,10,3,4
4291,2022-01-20,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10000122,10,10,2,3
4292,2022-08-06,Second Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10003748,800,900,9,3
4293,2023-05-18,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10001394,170,190,1,3
4294,2023-02-12,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10004896,50,50,3,3
4295,2023-02-17,Standard Class,Corporate,United States,Redmond,Oregon,97756,West,Furniture,Tables,FUR-TA-10002607,170,180,5,4
4296,2022-09-24,Standard Class,Consumer,United States,Citrus Heights,California,95610,West,Furniture,Furnishings,FUR-FU-10001215,110,130,3,5
4297,2022-07-19,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10000419,50,50,4,3
4298,2022-09-22,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Technology,Phones,TEC-PH-10001459,3630,4370,13,5
4299,2023-10-11,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10000241,40,50,2,3
4300,2023-05-02,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Appliances,OFF-AP-10003040,140,160,6,4
4301,2023-04-02,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Furniture,Furnishings,FUR-FU-10001852,0,0,2,4
4302,2023-08-29,Second Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10000141,10,10,5,2
4303,2023-08-02,Second Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Art,OFF-AR-10002804,0,0,1,3
4304,2023-07-22,Same Day,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Envelopes,OFF-EN-10003862,50,60,7,3
4305,2023-04-14,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10000448,60,60,4,4
4306,2022-05-08,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000526,320,380,5,3
4307,2022-06-01,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10002764,10,10,3,5
4308,2023-09-19,Same Day,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10001524,30,30,2,4
4309,2023-10-26,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10001079,620,670,7,4
4310,2023-04-26,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10002041,470,570,4,2
4311,2023-11-29,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10001036,20,20,3,4
4312,2022-12-09,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10000223,20,20,3,3
4313,2022-03-13,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,TEC-MA-10003246,390,450,4,3
4314,2023-09-17,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,OFF-AP-10001962,20,20,2,5
4315,2023-01-10,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10004062,20,20,2,3
4316,2022-12-07,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10004330,80,90,3,3
4317,2023-04-03,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10001963,260,300,3,3
4318,2022-10-14,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,OFF-EN-10002230,160,170,2,2
4319,2022-08-14,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Furnishings,FUR-FU-10000175,70,80,6,4
4320,2023-12-12,Second Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Technology,Phones,TEC-PH-10004897,20,20,3,4
4321,2023-08-24,Second Class,Consumer,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Storage,OFF-ST-10003123,30,30,1,2
4322,2023-05-28,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Binders,OFF-BI-10001658,10,10,2,5
4323,2022-04-23,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Technology,Phones,TEC-PH-10002834,290,320,3,3
4324,2022-10-20,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Binders,OFF-BI-10002160,0,0,2,4
4325,2023-07-16,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Art,OFF-AR-10004999,10,10,3,3
4326,2023-11-19,Standard Class,Consumer,United States,Akron,Ohio,44312,East,Technology,Accessories,TEC-AC-10003280,60,70,3,2
4327,2022-03-12,First Class,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Art,OFF-AR-10000315,10,10,3,2
4328,2022-06-10,First Class,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Paper,OFF-PA-10000007,20,20,5,5
4329,2023-11-04,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10000791,30,40,9,5
4330,2022-05-04,Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Paper,OFF-PA-10000556,20,20,3,4
4331,2023-04-03,Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Appliances,OFF-AP-10000804,20,20,5,3
4332,2022-06-06,Standard Class,Consumer,United States,Redmond,Washington,98052,West,Technology,Accessories,TEC-AC-10001998,20,20,1,3
4333,2023-06-24,Standard Class,Consumer,United States,Redmond,Washington,98052,West,Office Supplies,Binders,OFF-BI-10003476,20,20,5,2
4334,2023-09-08,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Technology,Accessories,TEC-AC-10003237,50,50,6,3
4335,2023-11-17,Standard Class,Consumer,United States,Daytona Beach,Florida,32114,South,Office Supplies,Envelopes,OFF-EN-10003798,20,30,2,5
4336,2023-04-01,Standard Class,Consumer,United States,Bullhead City,Arizona,86442,West,Office Supplies,Envelopes,OFF-EN-10003068,10,10,1,4
4337,2023-08-18,Standard Class,Consumer,United States,Bullhead City,Arizona,86442,West,Furniture,Furnishings,FUR-FU-10002088,10,10,2,2
4338,2022-08-07,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10000158,90,110,3,4
4339,2022-11-24,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10000482,100,110,3,2
4340,2023-07-29,Standard Class,Consumer,United States,Franklin,Tennessee,37064,South,Office Supplies,Paper,OFF-PA-10004888,10,10,1,4
4341,2023-11-23,Same Day,Consumer,United States,Portage,Indiana,46368,Central,Office Supplies,Art,OFF-AR-10003478,20,20,2,5
4342,2022-06-07,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,OFF-ST-10003208,500,540,3,4
4343,2022-12-18,First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10004970,20,20,6,4
4344,2022-12-11,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10000038,580,660,6,2
4345,2022-03-17,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10001552,90,100,2,4
4346,2022-03-23,First Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10002926,160,200,4,4
4347,2023-10-15,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Furniture,Chairs,FUR-CH-10001394,590,630,2,5
4348,2022-04-15,Standard Class,Consumer,United States,New Rochelle,New York,10801,East,Furniture,Furnishings,FUR-FU-10004053,60,60,3,3
4349,2023-09-01,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Binders,OFF-BI-10004230,20,20,2,3
4350,2023-10-31,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10000060,380,420,8,2
4351,2023-12-23,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Storage,OFF-ST-10001325,20,20,2,5
4352,2023-08-09,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,TEC-AC-10003441,30,30,2,2
4353,2023-01-07,Second Class,Consumer,United States,Stockton,California,95207,West,Technology,Phones,TEC-PH-10003215,90,100,4,3
4354,2022-07-10,Second Class,Consumer,United States,Stockton,California,95207,West,Office Supplies,Paper,OFF-PA-10002005,10,10,2,2
4355,2022-05-27,Second Class,Corporate,United States,Asheville,North Carolina,28806,South,Office Supplies,Binders,OFF-BI-10004465,20,20,8,2
4356,2022-02-28,Second Class,Consumer,United States,Clarksville,Tennessee,37042,South,Office Supplies,Binders,OFF-BI-10000545,1300,1600,7,4
4357,2022-01-27,Second Class,Consumer,United States,Clarksville,Tennessee,37042,South,Office Supplies,Art,OFF-AR-10003752,30,40,4,3
4358,2023-11-25,Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Paper,OFF-PA-10001937,10,10,2,4
4359,2023-07-31,Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,FUR-FU-10004306,60,80,1,5
4360,2023-07-12,Same Day,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,FUR-CH-10003973,440,520,2,4
4361,2022-01-31,First Class,Corporate,United States,Warwick,Rhode Island,2886,East,Office Supplies,Paper,OFF-PA-10000565,90,110,2,3
4362,2023-12-15,Second Class,Consumer,United States,Lafayette,Louisiana,70506,South,Technology,Phones,TEC-PH-10003875,30,30,3,4
4363,2023-10-05,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,OFF-AR-10001953,100,130,3,3
4364,2022-05-24,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,OFF-AR-10001374,20,30,4,2
4365,2023-10-14,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Storage,OFF-ST-10003816,580,700,4,5
4366,2023-03-28,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Fasteners,OFF-FA-10001843,10,10,3,3
4367,2023-08-29,Second Class,Consumer,United States,Fargo,North Dakota,58103,Central,Office Supplies,Art,OFF-AR-10000657,20,20,10,5
4368,2023-03-19,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Fasteners,OFF-FA-10000936,10,10,4,4
4369,2023-02-17,Second Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10003657,20,20,6,3
4370,2022-11-20,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Binders,OFF-BI-10001989,90,100,5,4
4371,2023-07-08,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Art,OFF-AR-10002987,30,40,2,2
4372,2022-09-22,Standard Class,Home Office,United States,Lawrence,Indiana,46226,Central,Office Supplies,Labels,OFF-LA-10000414,40,50,5,3
4373,2022-09-09,Second Class,Consumer,United States,Elkhart,Indiana,46514,Central,Office Supplies,Art,OFF-AR-10003602,10,10,2,4
4374,2022-10-09,Second Class,Consumer,United States,Elkhart,Indiana,46514,Central,Technology,Accessories,TEC-AC-10002550,130,160,5,3
4375,2023-08-11,Standard Class,Corporate,United States,Kent,Ohio,44240,East,Office Supplies,Appliances,OFF-AP-10002998,90,100,6,2
4376,2022-01-21,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Furniture,Furnishings,FUR-FU-10003708,280,300,5,5
4377,2023-09-30,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Office Supplies,Appliances,OFF-AP-10001391,220,270,3,5
4378,2023-04-18,Standard Class,Home Office,United States,San Gabriel,California,91776,West,Furniture,Chairs,FUR-CH-10003973,1280,1490,5,2
4379,2022-08-12,Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,OFF-EN-10000461,20,20,2,5
4380,2023-01-24,Second Class,Home Office,United States,Henderson,Kentucky,42420,South,Office Supplies,Envelopes,OFF-EN-10002831,70,70,2,4
4381,2022-06-05,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10004648,50,60,3,3
